user_id,avg_order_value,country,favorite_category,state,total_orders,total_spent,total_sessions,avg_session_duration_sec,personal_conversion_rate_pct,primary_device,primary_referrer,converted_sessions,engagement_score,clv_score,clv_tier
user_001501,999.61,IR,cat_014,AZ,18,17992.98,42,1850.0,28.57,mobile,email,12,34.62,55.92,High Value
user_001502,1042.03,AU,cat_008,OH,15,15630.46,53,1815.0,15.09,desktop,search_engine,8,34.8,50.2,Medium Value
user_001503,993.42,FR,cat_002,MS,13,12914.52,45,2015.0,24.44,mobile,social,11,35.41,44.75,Medium Value
user_001504,1062.98,MM,cat_024,MA,16,17007.74,56,1694.0,26.79,tablet,affiliate,15,38.91,54.85,High Value
user_001505,906.7,LY,cat_013,DC,19,17227.22,59,1765.0,20.34,tablet,search_engine,12,38.53,57.04,High Value
user_001506,965.46,PG,cat_004,PW,16,15447.3,43,1654.0,25.58,mobile,search_engine,11,33.14,49.85,Medium Value
user_001507,936.52,CN,cat_000,AK,16,14984.25,59,1984.0,16.95,mobile,affiliate,10,38.61,51.47,High Value
user_001508,1138.5,GW,cat_010,OK,12,13662.04,49,1890.0,12.24,desktop,affiliate,6,32.72,44.13,Medium Value
user_001509,1309.96,VN,cat_002,VI,17,22269.27,53,1750.0,20.75,mobile,direct,11,36.18,62.81,Premium
user_001510,865.93,TL,cat_024,WY,12,10391.2,44,1780.0,25.0,tablet,direct,11,34.0,39.42,Low Value
user_001511,1151.94,ER,cat_016,CO,16,18431.11,45,1647.0,15.56,mobile,search_engine,7,30.9,53.68,High Value
user_001512,793.26,BE,cat_024,IL,14,11105.6,57,1892.0,19.3,desktop,social,11,38.05,43.65,Medium Value
user_001513,1168.01,SA,cat_014,VT,18,21024.19,59,1781.0,18.64,tablet,direct,11,38.1,62.3,Premium
user_001514,730.46,BH,cat_010,VI,9,6574.1,37,2089.0,18.92,mobile,affiliate,7,30.92,29.94,Low Value
user_001515,1112.05,SR,cat_021,FL,15,16680.76,51,1930.0,23.53,desktop,affiliate,12,37.11,52.88,High Value
user_001516,1046.11,LI,cat_010,HI,10,10461.1,42,1740.0,16.67,desktop,direct,7,30.5,36.68,Low Value
user_001517,1309.38,US,cat_012,LA,13,17021.95,60,1477.0,16.67,tablet,affiliate,10,36.39,51.79,High Value
user_001518,823.72,LK,cat_003,MI,12,9884.63,48,1839.0,12.5,mobile,email,6,32.15,37.8,Low Value
user_001519,821.53,BH,cat_004,CA,19,15609.0,47,1658.0,31.91,tablet,affiliate,15,36.66,53.63,High Value
user_001520,1046.8,GQ,cat_017,CO,15,15702.05,58,1952.0,18.97,tablet,affiliate,11,38.65,51.97,High Value
user_001521,1172.42,ML,cat_014,OR,12,14069.04,41,1717.0,17.07,tablet,affiliate,7,30.11,43.66,Medium Value
user_001522,883.0,MK,cat_014,NV,14,12361.97,62,1570.0,11.29,tablet,email,7,36.04,44.8,Medium Value
user_001523,1029.69,ST,cat_015,MD,12,12356.31,56,1787.0,17.86,mobile,social,10,36.69,43.74,Medium Value
user_001524,1140.05,PT,cat_015,MT,16,18240.85,57,1882.0,28.07,mobile,email,16,40.63,57.58,Premium
user_001525,1279.41,DE,cat_017,NV,12,15352.94,47,1721.0,23.4,desktop,affiliate,11,34.43,47.59,Medium Value
user_001526,910.94,LB,cat_016,WY,19,17307.78,58,1724.0,29.31,mobile,search_engine,17,40.61,58.07,Premium
user_001527,1255.26,HR,cat_020,NE,11,13807.84,47,1718.0,19.15,desktop,affiliate,9,33.14,43.88,Medium Value
user_001528,1163.93,PW,cat_021,MO,15,17458.97,47,1898.0,19.15,desktop,affiliate,9,34.04,52.81,High Value
user_001529,1041.76,SY,cat_002,MP,14,14584.69,53,1725.0,22.64,tablet,search_engine,12,36.62,48.63,Medium Value
user_001530,766.68,TL,cat_005,NM,16,12266.81,62,1898.0,22.58,tablet,email,14,41.06,48.15,Medium Value
user_001531,934.66,GW,cat_010,FL,13,12150.53,42,1714.0,21.43,mobile,social,9,31.8,41.96,Low Value
user_001532,891.99,ZM,cat_018,ME,15,13379.81,56,1757.0,17.86,desktop,email,10,36.54,47.32,Medium Value
user_001533,1021.65,JM,cat_010,NC,16,16346.37,48,1885.0,20.83,mobile,search_engine,10,34.87,52.04,High Value
user_001534,908.9,BI,cat_014,NJ,22,19995.8,55,1886.0,36.36,desktop,social,20,42.34,65.15,Premium
user_001535,1035.2,HT,cat_021,UT,12,12422.35,49,1771.0,20.41,mobile,direct,10,34.58,42.94,Low Value
user_001536,1323.64,TR,cat_016,MA,8,10589.12,49,1720.0,12.24,mobile,email,6,31.87,36.15,Low Value
user_001537,1054.5,GT,cat_015,OK,14,14762.93,37,1920.0,18.92,tablet,social,7,30.08,46.09,Medium Value
user_001538,899.22,AM,cat_009,FM,17,15286.7,50,1683.0,18.0,desktop,email,9,33.82,50.55,High Value
user_001539,968.86,SM,cat_011,CO,18,17439.5,53,1700.0,28.3,desktop,social,15,38.19,56.57,High Value
user_001540,1095.9,FI,cat_021,WI,19,20822.04,42,1768.0,26.19,desktop,email,11,33.5,60.66,Premium
user_001541,864.86,PY,cat_002,AR,18,15567.41,52,2053.0,34.62,mobile,search_engine,18,41.45,54.97,High Value
user_001542,1239.95,CY,cat_014,OH,20,24798.99,52,1838.0,30.77,mobile,search_engine,16,39.22,70.2,Premium
user_001543,963.07,KH,cat_006,ID,12,11556.86,60,1783.0,18.33,mobile,direct,11,38.41,43.2,Low Value
user_001544,1143.43,SD,cat_012,NC,11,12577.69,58,1746.0,12.07,tablet,direct,7,35.55,42.94,Low Value
user_001545,1108.31,IL,cat_005,ME,19,21057.82,58,1799.0,24.14,desktop,search_engine,14,39.44,63.6,Premium
user_001546,1092.91,MN,cat_004,CO,18,19672.43,36,1788.0,22.22,desktop,email,8,30.01,56.63,High Value
user_001547,1079.29,DJ,cat_023,OH,13,14030.77,48,2011.0,12.5,desktop,affiliate,6,33.01,45.51,Medium Value
user_001548,1151.55,UZ,cat_017,VT,16,18424.85,52,1718.0,26.92,tablet,search_engine,14,37.47,56.51,High Value
user_001549,1253.08,BF,cat_015,DE,11,13783.9,63,1930.0,17.46,tablet,direct,11,40.09,46.84,Medium Value
user_001550,716.46,AR,cat_024,OH,16,11463.42,51,1858.0,23.53,desktop,affiliate,12,36.75,45.0,Medium Value
user_001551,1043.19,JM,cat_023,SD,21,21907.0,47,1829.0,27.66,desktop,direct,13,36.24,64.92,Premium
user_001552,952.29,BI,cat_003,NM,16,15236.59,42,1967.0,26.19,tablet,direct,11,34.49,50.09,Medium Value
user_001553,914.69,TW,cat_022,CO,13,11890.94,51,2066.0,17.65,tablet,direct,9,36.03,43.37,Medium Value
user_001554,1441.71,MZ,cat_008,NM,20,28834.2,45,1827.0,20.0,desktop,direct,9,33.14,74.06,Premium
user_001555,931.4,BT,cat_012,GU,16,14902.39,51,1879.0,23.53,tablet,affiliate,12,36.85,50.58,High Value
user_001556,1178.15,GY,cat_007,IN,20,23562.96,63,1769.0,26.98,mobile,direct,17,42.14,69.47,Premium
user_001557,1182.29,BB,cat_004,NJ,16,18916.62,39,1564.0,12.82,mobile,email,5,27.27,52.9,High Value
user_001558,910.26,LI,cat_017,MD,18,16384.74,45,1963.0,24.44,desktop,social,11,35.15,53.56,High Value
user_001559,911.8,AR,cat_015,NM,18,16412.47,49,1671.0,26.53,desktop,social,13,35.91,53.93,High Value
user_001560,1002.41,GT,cat_005,IL,12,12028.97,51,1937.0,13.73,mobile,affiliate,7,34.2,42.14,Low Value
user_001561,1132.55,DM,cat_015,MH,12,13590.64,42,1978.0,16.67,tablet,email,7,31.69,43.57,Medium Value
user_001562,1007.31,TH,cat_017,KY,18,18131.53,46,1941.0,19.57,tablet,email,9,33.98,55.87,High Value
user_001563,1094.1,FJ,cat_019,MA,19,20787.86,54,1577.0,20.37,mobile,direct,11,35.6,61.51,Premium
user_001564,768.93,UY,cat_001,NV,9,6920.35,57,1903.0,15.79,desktop,search_engine,9,37.05,33.15,Low Value
user_001565,1074.56,MW,cat_013,AZ,13,13969.3,53,1793.0,20.75,tablet,email,11,36.39,46.87,Medium Value
user_001566,1180.42,AE,cat_021,WA,16,18886.68,42,1753.0,23.81,desktop,social,10,32.71,55.2,High Value
user_001567,1176.73,PL,cat_003,MN,8,9413.86,34,1679.0,17.65,tablet,affiliate,6,27.29,32.28,Low Value
user_001568,900.45,AL,cat_004,ME,17,15307.61,53,1900.0,22.64,mobile,search_engine,12,37.49,52.17,High Value
user_001569,1300.31,LR,cat_014,VA,17,22105.24,51,1853.0,13.73,mobile,affiliate,7,33.78,61.51,Premium
user_001570,876.86,JO,cat_009,PA,12,10522.27,53,2035.0,18.87,tablet,search_engine,10,37.04,40.94,Low Value
user_001571,982.49,AD,cat_020,FM,14,13754.83,59,1638.0,15.25,desktop,email,9,36.37,47.19,Medium Value
user_001572,1164.85,MU,cat_009,NV,18,20967.22,45,1928.0,22.22,tablet,social,10,34.31,60.57,Premium
user_001573,948.55,SZ,cat_007,NE,16,15176.74,53,1800.0,22.64,desktop,affiliate,12,36.99,51.08,High Value
user_001574,810.06,AU,cat_008,WI,8,6480.51,51,1795.0,11.76,mobile,search_engine,6,32.9,29.98,Low Value
user_001575,1056.42,ZW,cat_003,DE,19,20071.98,60,1635.0,20.0,desktop,email,12,38.18,61.47,Premium
user_001576,949.5,RS,cat_014,CO,14,13293.03,49,1949.0,26.53,tablet,social,13,37.3,46.85,Medium Value
user_001577,940.58,BI,cat_009,NJ,19,17870.94,53,1893.0,30.19,tablet,email,16,39.72,58.59,Premium
user_001578,818.2,SB,cat_012,AZ,15,12272.97,54,1744.0,14.81,desktop,affiliate,8,34.76,44.77,Medium Value
user_001579,1004.95,KM,cat_023,AZ,14,14069.29,50,1810.0,16.0,mobile,search_engine,8,33.85,46.61,Medium Value
user_001580,1293.16,IQ,cat_010,ID,14,18104.24,40,1754.0,12.5,mobile,affiliate,5,28.52,50.8,High Value
user_001581,1122.32,AD,cat_023,AS,13,14590.19,47,1744.0,14.89,tablet,search_engine,7,31.99,45.97,Medium Value
user_001582,1255.94,HT,cat_012,WY,12,15071.3,49,1974.0,12.24,tablet,search_engine,6,33.14,46.58,Medium Value
user_001583,1251.7,PW,cat_015,NH,11,13768.75,45,2026.0,15.56,tablet,direct,7,32.8,43.67,Medium Value
user_001584,1134.46,LI,cat_006,FL,16,18151.37,63,1756.0,19.05,desktop,social,12,39.7,57.04,High Value
user_001585,862.44,LY,cat_016,NH,19,16386.44,48,1748.0,31.25,desktop,search_engine,15,37.32,55.17,High Value
user_001586,999.6,NR,cat_021,MN,20,19991.92,57,1802.0,22.81,desktop,affiliate,13,38.65,62.21,Premium
user_001587,900.19,PT,cat_010,SD,21,18903.9,49,1792.0,30.61,mobile,email,15,37.74,60.73,Premium
user_001588,1109.68,YE,cat_022,PW,13,14425.83,34,1557.0,14.71,tablet,direct,5,25.8,43.03,Low Value
user_001589,894.58,GA,cat_008,DC,12,10734.93,61,1479.0,18.03,desktop,social,11,37.2,41.35,Low Value
user_001590,1052.85,BB,cat_005,ND,20,21057.06,56,1800.0,23.21,desktop,email,13,38.36,63.8,Premium
user_001591,1184.94,GT,cat_012,WA,14,16589.11,40,1706.0,12.5,tablet,search_engine,5,28.28,48.25,Medium Value
user_001592,1026.06,MY,cat_023,OH,13,13338.82,51,2034.0,23.53,desktop,social,12,37.63,46.4,Medium Value
user_001593,882.44,FM,cat_002,MT,13,11471.77,50,1667.0,14.0,desktop,direct,7,32.54,41.19,Low Value
user_001594,1146.06,AD,cat_009,VT,21,24067.36,54,1897.0,24.07,mobile,affiliate,13,38.31,69.29,Premium
user_001595,1232.51,KP,cat_010,UT,18,22185.17,45,1808.0,33.33,desktop,email,15,37.04,63.71,Premium
user_001596,834.18,ET,cat_010,GU,14,11678.48,58,1849.0,13.79,desktop,social,8,36.58,43.94,Medium Value
user_001597,1131.89,ID,cat_002,CA,23,26033.37,42,1756.0,21.43,desktop,search_engine,9,32.01,71.07,Premium
user_001598,973.62,UG,cat_002,UT,24,23366.8,44,2058.0,29.55,desktop,affiliate,13,36.76,69.49,Premium
user_001599,761.23,QA,cat_002,OR,16,12179.6,49,1603.0,26.53,mobile,affiliate,13,35.57,45.64,Medium Value
user_001600,1128.43,MG,cat_017,MD,14,15798.06,53,1879.0,16.98,desktop,social,9,35.69,50.18,Medium Value
user_001601,1109.47,FM,cat_009,NE,19,21079.9,50,1847.0,22.0,tablet,social,11,35.84,62.08,Premium
user_001602,957.96,RU,cat_010,AZ,12,11495.5,54,2082.0,14.81,mobile,search_engine,8,36.45,42.25,Low Value
user_001603,923.72,RS,cat_014,IA,19,17550.7,63,1870.0,26.98,mobile,affiliate,17,42.64,59.34,Premium
user_001604,1044.66,UY,cat_024,IA,14,14625.25,30,1590.0,30.0,mobile,email,9,28.95,45.38,Medium Value
user_001605,934.23,VE,cat_021,IL,13,12145.0,43,1716.0,13.95,tablet,social,6,29.97,41.16,Low Value
user_001606,1110.08,AT,cat_024,WI,23,25531.9,53,1880.0,41.51,desktop,direct,22,43.05,75.03,Premium
user_001607,938.25,MW,cat_021,OK,12,11258.98,56,1817.0,16.07,desktop,direct,9,36.31,41.81,Low Value
user_001608,972.25,EC,cat_022,NM,11,10694.73,55,1905.0,10.91,tablet,search_engine,6,34.8,39.58,Low Value
user_001609,666.65,NP,cat_005,MA,12,7999.82,46,1892.0,15.22,mobile,email,7,32.43,34.89,Low Value
user_001610,1039.52,MW,cat_021,AL,25,25987.91,57,1739.0,36.84,desktop,search_engine,21,42.55,76.88,Premium
user_001611,1451.34,EG,cat_002,ME,13,18867.42,50,1737.0,22.0,tablet,affiliate,11,35.29,54.28,High Value
user_001612,1087.41,ME,cat_013,AS,17,18485.89,58,1863.0,24.14,tablet,direct,14,39.76,58.27,Premium
user_001613,1177.27,TM,cat_012,PA,14,16481.74,50,1572.0,26.0,desktop,social,13,35.66,51.27,High Value
user_001614,1236.64,MD,cat_021,MH,18,22259.54,47,2202.0,34.04,desktop,search_engine,16,40.02,65.12,Premium
user_001615,804.66,TH,cat_017,NE,13,10460.53,53,1846.0,15.09,mobile,direct,8,34.96,40.61,Low Value
user_001616,1216.6,MZ,cat_014,NJ,11,13382.62,42,1729.0,23.81,mobile,affiliate,10,32.59,42.96,Low Value
user_001617,1247.05,TO,cat_023,CO,17,21199.82,53,1487.0,28.3,mobile,search_engine,15,37.13,61.5,Premium
user_001618,1094.01,KM,cat_009,CA,18,19692.2,61,1855.0,21.31,mobile,affiliate,13,40.07,61.01,Premium
user_001619,909.56,AE,cat_011,DC,18,16372.07,60,1962.0,30.0,tablet,affiliate,18,42.81,56.85,High Value
user_001620,835.13,TL,cat_010,NC,16,13362.05,48,2143.0,25.0,desktop,affiliate,12,37.42,48.34,Medium Value
user_001621,1132.25,HN,cat_007,MD,16,18115.95,47,1486.0,27.66,tablet,email,13,34.53,54.75,High Value
user_001622,936.67,GH,cat_013,NJ,13,12176.77,42,1899.0,21.43,mobile,search_engine,9,32.72,42.4,Low Value
user_001623,773.35,PS,cat_005,FL,13,10053.49,64,1557.0,21.88,mobile,direct,14,39.95,42.11,Low Value
user_001624,868.31,YE,cat_017,MP,14,12156.31,59,1801.0,20.34,tablet,direct,12,38.71,45.63,Medium Value
user_001625,1193.9,LI,cat_017,AZ,16,19102.34,52,1809.0,21.15,desktop,affiliate,11,36.19,57.05,High Value
user_001626,1120.9,CN,cat_002,WA,18,20176.28,51,2093.0,15.69,tablet,affiliate,8,35.57,59.84,Premium
user_001627,1029.2,US,cat_010,IA,12,12350.35,48,1715.0,25.0,desktop,email,12,35.28,43.12,Low Value
user_001628,1384.61,TJ,cat_004,CA,15,20769.12,57,1843.0,22.81,mobile,social,13,38.86,60.22,Premium
user_001629,1024.5,IT,cat_005,MN,16,16391.97,53,1677.0,18.87,desktop,affiliate,10,35.25,52.28,High Value
user_001630,1232.98,LR,cat_002,PA,18,22193.68,47,2010.0,21.28,desktop,direct,10,35.23,62.95,Premium
user_001631,1208.2,FM,cat_021,WV,16,19331.22,40,1661.0,25.0,mobile,email,10,31.81,55.53,High Value
user_001632,1269.77,RW,cat_000,UT,19,24125.72,40,1714.0,30.0,tablet,direct,12,33.57,66.0,Premium
user_001633,985.94,JO,cat_008,VI,13,12817.27,54,1843.0,18.52,desktop,search_engine,10,36.37,45.01,Medium Value
user_001634,1000.55,MG,cat_009,ID,20,20010.96,53,1744.0,24.53,tablet,search_engine,13,37.28,61.65,Premium
user_001635,1140.09,IN,cat_007,KY,16,18241.4,45,1758.0,35.56,desktop,search_engine,16,37.46,56.21,High Value
user_001636,1069.18,CU,cat_024,WY,21,22452.76,47,1922.0,25.53,tablet,search_engine,12,36.07,65.73,Premium
user_001637,1045.24,SR,cat_021,VT,20,20904.74,52,1880.0,32.69,mobile,social,17,40.01,64.27,Premium
user_001638,500.76,RS,cat_007,DE,10,5007.63,48,1803.0,22.92,desktop,search_engine,11,35.09,29.89,Low Value
user_001639,1168.66,LU,cat_021,SC,19,22204.59,49,1790.0,24.49,desktop,direct,12,35.9,63.92,Premium
user_001640,1434.74,VC,cat_005,NJ,9,12912.68,53,1860.0,11.32,desktop,social,6,33.9,41.43,Low Value
user_001641,1060.44,CM,cat_009,KS,16,16967.11,52,1720.0,28.85,mobile,search_engine,15,38.06,54.42,High Value
user_001642,1205.6,IE,cat_015,AS,19,22906.44,53,1678.0,20.75,mobile,direct,11,35.82,65.01,Premium
user_001643,1161.16,IQ,cat_000,ID,15,17417.45,51,2082.0,13.73,desktop,social,7,34.93,53.13,High Value
user_001644,1039.06,MW,cat_010,NE,21,21820.26,49,1824.0,26.53,tablet,email,13,36.68,64.97,Premium
user_001645,1027.6,BJ,cat_002,AZ,14,14386.4,49,1963.0,10.2,tablet,search_engine,5,32.48,46.52,Medium Value
user_001646,1002.73,LA,cat_024,WA,14,14038.27,62,1865.0,19.35,tablet,search_engine,12,39.93,49.18,Medium Value
user_001647,1144.54,NR,cat_010,LA,14,16023.58,49,1698.0,16.33,tablet,direct,8,32.99,49.38,Medium Value
user_001648,1247.97,GW,cat_009,MP,22,27455.3,65,1699.0,21.54,tablet,affiliate,14,40.96,76.56,Premium
user_001649,1103.04,MV,cat_023,AS,15,16545.54,54,1888.0,14.81,tablet,social,8,35.48,51.96,High Value
user_001650,1357.57,IR,cat_004,RI,12,16290.81,48,1993.0,12.5,mobile,social,6,32.92,48.45,Medium Value
user_001651,1109.81,PK,cat_010,IA,15,16647.22,55,1912.0,12.73,tablet,search_engine,7,35.38,52.08,High Value
user_001652,1182.53,SV,cat_015,IA,9,10642.77,55,1960.0,7.27,tablet,direct,4,33.98,37.81,Low Value
user_001653,817.94,BR,cat_004,CT,18,14722.85,55,1764.0,29.09,desktop,email,16,39.55,52.79,High Value
user_001654,1043.23,VE,cat_021,PR,13,13562.03,61,1762.0,18.03,tablet,direct,11,38.62,47.18,Medium Value
user_001655,1200.68,SL,cat_015,NE,19,22812.88,55,1843.0,20.0,mobile,direct,11,37.22,65.47,Premium
user_001656,1027.74,CV,cat_021,MN,16,16443.77,53,1899.0,15.09,desktop,affiliate,8,35.22,52.35,High Value
user_001657,1174.48,GM,cat_002,IL,12,14093.8,44,2093.0,13.64,tablet,direct,6,32.16,44.58,Medium Value
user_001658,1067.04,MU,cat_015,IN,15,16005.58,60,1907.0,20.0,mobile,social,12,39.54,52.85,High Value
user_001659,1155.1,MC,cat_014,SD,16,18481.64,55,1757.0,20.0,tablet,social,11,36.79,56.31,High Value
user_001660,1359.96,AO,cat_013,MS,12,16319.56,40,2127.0,10.0,desktop,email,4,29.63,47.07,Medium Value
user_001661,1170.53,GT,cat_023,MI,14,16387.38,47,1727.0,19.15,mobile,affiliate,9,33.18,50.05,Medium Value
user_001662,1220.56,TV,cat_023,IN,14,17087.86,44,1835.0,15.91,mobile,direct,7,31.55,50.47,High Value
user_001663,1105.61,MM,cat_002,MS,10,11056.11,35,1878.0,20.0,mobile,search_engine,7,29.39,37.16,Low Value
user_001664,890.34,BE,cat_007,OH,14,12464.7,48,1769.0,18.75,mobile,affiliate,9,33.67,43.94,Medium Value
user_001665,820.11,NZ,cat_008,FL,21,17222.32,51,1584.0,29.41,mobile,search_engine,15,37.14,57.77,Premium
user_001666,806.33,BJ,cat_015,NC,21,16932.9,54,1914.0,37.04,desktop,direct,20,42.28,59.52,Premium
user_001667,1352.15,SY,cat_024,LA,16,21634.34,52,1793.0,26.92,desktop,direct,14,37.84,61.84,Premium
user_001668,883.29,UY,cat_010,ID,17,15015.97,58,2021.0,20.69,tablet,affiliate,12,39.51,52.57,High Value
user_001669,1032.5,CM,cat_017,ND,16,16520.0,53,2096.0,22.64,mobile,affiliate,12,38.47,53.88,High Value
user_001670,1487.75,ER,cat_010,ND,14,20828.51,45,1757.0,17.78,mobile,direct,8,32.12,56.74,High Value
user_001671,1301.6,AO,cat_015,GU,14,18222.34,49,1745.0,20.41,desktop,direct,10,34.45,53.55,High Value
user_001672,1247.37,DE,cat_000,NJ,11,13721.04,55,1781.0,14.55,mobile,social,8,35.27,44.66,Medium Value
user_001673,813.73,HN,cat_017,NH,18,14647.12,57,1916.0,28.07,tablet,direct,16,40.8,53.2,High Value
user_001674,1194.42,BB,cat_010,WV,22,26277.15,57,1830.0,22.81,desktop,search_engine,13,38.79,73.72,Premium
user_001675,935.67,TW,cat_019,TX,12,11228.1,52,1890.0,25.0,mobile,direct,13,37.75,42.38,Low Value
user_001676,993.92,SK,cat_010,SD,14,13914.84,51,1476.0,17.65,desktop,affiliate,9,33.08,46.02,Medium Value
user_001677,1109.42,DM,cat_005,MT,13,14422.51,44,1776.0,9.09,desktop,direct,4,29.21,44.5,Medium Value
user_001678,1142.8,KG,cat_002,MP,15,17141.93,39,1712.0,20.51,mobile,social,8,30.31,50.69,High Value
user_001679,831.21,KW,cat_017,AK,4,3324.86,48,2033.0,14.58,tablet,direct,7,33.74,22.6,Low Value
user_001680,1225.98,CY,cat_023,WV,23,28197.6,48,1900.0,35.42,tablet,direct,17,39.33,77.71,Premium
user_001681,1043.65,HN,cat_014,MO,15,15654.81,52,1724.0,15.38,desktop,affiliate,8,34.03,49.9,Medium Value
user_001682,1093.02,LC,cat_007,NH,15,16395.24,53,1847.0,18.87,mobile,direct,10,36.1,51.99,High Value
user_001683,1246.52,CY,cat_012,IA,12,14958.27,47,1887.0,23.4,tablet,affiliate,11,35.25,47.31,Medium Value
user_001684,877.68,MV,cat_014,NH,16,14042.85,44,1629.0,18.18,tablet,email,8,31.2,46.75,Medium Value
user_001685,1267.38,QA,cat_021,OH,18,22812.8,58,1968.0,27.59,desktop,affiliate,16,41.32,66.57,Premium
user_001686,1064.46,KR,cat_021,ID,16,17031.36,51,1964.0,17.65,desktop,email,9,35.52,53.43,High Value
user_001687,1122.99,BH,cat_012,KY,22,24705.7,50,1928.0,26.0,mobile,search_engine,13,37.44,70.61,Premium
user_001688,1004.67,VA,cat_003,MA,8,8037.38,50,1825.0,12.0,desktop,affiliate,6,32.73,32.41,Low Value
user_001689,1135.39,CM,cat_017,OR,15,17030.9,58,1534.0,15.52,mobile,social,9,35.53,52.76,High Value
user_001690,836.48,SY,cat_005,TN,15,12547.25,48,1429.0,22.92,mobile,social,11,33.22,44.55,Medium Value
user_001691,1328.06,HR,cat_004,MA,14,18592.84,51,1721.0,19.61,mobile,affiliate,10,34.89,54.34,High Value
user_001692,815.08,VE,cat_010,CO,18,14671.36,65,1914.0,26.15,desktop,direct,17,43.42,54.38,High Value
user_001693,1152.4,NL,cat_019,ID,25,28810.05,60,1764.0,30.0,desktop,social,18,41.82,81.11,Premium
user_001694,1302.81,GE,cat_023,KS,7,9119.65,46,1659.0,15.22,mobile,search_engine,7,31.26,32.85,Low Value
user_001695,1429.41,PT,cat_010,IN,14,20011.68,47,1931.0,19.15,desktop,email,9,34.2,56.32,High Value
user_001696,881.14,LV,cat_011,AS,11,9692.59,54,1781.0,20.37,tablet,affiliate,11,36.62,38.76,Low Value
user_001697,1248.04,TH,cat_001,OK,19,23712.73,61,1967.0,26.23,mobile,social,16,42.1,69.03,Premium
user_001698,1011.98,DE,cat_014,NC,16,16191.74,41,1647.0,21.95,desktop,search_engine,9,31.22,50.22,Medium Value
user_001699,1237.26,AO,cat_012,IN,13,16084.37,44,1857.0,27.27,mobile,affiliate,12,35.07,49.71,Medium Value
user_001700,1041.26,UA,cat_020,AR,11,11453.86,43,1788.0,20.93,mobile,direct,9,32.42,39.78,Low Value
user_001701,1035.18,GN,cat_021,PR,14,14492.52,55,1807.0,12.73,tablet,social,7,34.85,47.72,Medium Value
user_001702,960.31,ML,cat_009,NY,18,17285.55,47,1637.0,25.53,desktop,email,12,34.64,54.79,High Value
user_001703,1244.24,VU,cat_020,GA,18,22396.39,44,1531.0,29.55,desktop,direct,13,34.12,62.79,Premium
user_001704,747.0,NA,cat_024,NE,14,10458.0,40,1889.0,22.5,desktop,direct,9,32.2,40.08,Low Value
user_001705,1144.13,CL,cat_019,MN,12,13729.54,42,1992.0,16.67,mobile,social,7,31.76,43.82,Medium Value
user_001706,1175.93,GH,cat_023,OR,10,11759.35,56,1878.0,14.29,desktop,social,8,36.08,41.18,Low Value
user_001707,1456.89,DJ,cat_009,MA,8,11655.15,39,1741.0,23.08,tablet,social,9,31.23,37.59,Low Value
user_001708,1136.95,SR,cat_009,FL,15,17054.27,43,2001.0,23.26,mobile,social,10,34.18,52.22,High Value
user_001709,1352.97,AU,cat_005,HI,11,14882.68,47,1810.0,10.64,tablet,social,5,31.04,44.7,Medium Value
user_001710,1115.05,TO,cat_009,TN,20,22301.08,53,1689.0,28.3,tablet,search_engine,15,38.14,65.71,Premium
user_001711,1058.33,BS,cat_002,OR,13,13758.23,40,1966.0,22.5,tablet,direct,9,32.58,44.89,Medium Value
user_001712,1004.23,RW,cat_012,MO,16,16067.74,48,1855.0,22.92,desktop,social,11,35.35,51.8,High Value
user_001713,1064.81,PL,cat_002,CA,15,15972.1,56,1647.0,16.07,desktop,social,9,35.46,51.03,High Value
user_001714,1230.77,MX,cat_017,AZ,17,20923.14,63,2025.0,19.05,desktop,social,12,41.04,62.74,Premium
user_001715,1035.79,KP,cat_019,NY,24,24859.07,57,1818.0,26.32,desktop,search_engine,15,39.79,73.21,Premium
user_001716,1079.32,KR,cat_017,WY,16,17269.13,46,1757.0,23.91,tablet,affiliate,11,34.36,53.31,High Value
user_001717,1037.15,BR,cat_015,AZ,19,19705.8,60,1974.0,23.33,mobile,search_engine,14,40.87,62.04,Premium
user_001718,937.02,CZ,cat_012,DC,11,10307.19,52,1704.0,19.23,mobile,affiliate,10,35.09,39.09,Low Value
user_001719,864.42,VC,cat_014,IA,14,12101.94,55,1767.0,18.18,mobile,search_engine,10,36.29,44.49,Medium Value
user_001720,1016.78,PY,cat_010,MH,16,16268.44,48,2110.0,31.25,desktop,social,15,39.13,53.76,High Value
user_001721,1371.32,AU,cat_014,AR,19,26055.08,42,1953.0,30.95,tablet,direct,13,35.85,70.1,Premium
user_001722,1173.55,KM,cat_019,NH,14,16429.76,41,2005.0,17.07,desktop,affiliate,7,31.55,49.41,Medium Value
user_001723,1073.36,KN,cat_004,WA,13,13953.71,45,1851.0,22.22,mobile,search_engine,10,33.92,45.78,Medium Value
user_001724,1073.58,ID,cat_016,GA,18,19324.41,48,2034.0,18.75,desktop,email,9,35.0,58.23,Premium
user_001725,1150.3,SG,cat_013,IA,20,23005.9,53,1599.0,20.75,desktop,search_engine,11,35.42,65.67,Premium
user_001726,1165.25,AG,cat_010,AZ,20,23304.97,56,1819.0,19.64,desktop,search_engine,11,37.39,67.0,Premium
user_001727,1188.98,SC,cat_010,NJ,18,21401.7,49,1668.0,10.2,tablet,search_engine,5,31.0,59.84,Premium
